listing_id,id,date,reviewer_id,reviewer_name,comments
384909,142860669,2017-04-09,84632732,Andrea,"Very good location, super cool apartment, Lisanne is very nice host, even though we were late, she found the way, how to give us the keys. Staying at her place, you feel like you are a part of her family, her home feels very cosy."
384909,145600548,2017-04-19,82887812,Mark,"Awesome stay! Very cozy and felt right at home. Great vibe and loved the rooftop terrace.

Thanks Lisanne!"
384909,146512568,2017-04-23,115210673,Giorgio,"Posto incantevole, Lisanne è una persona adorabile. "
384909,150440112,2017-05-08,27223508,Florent,"Appartement idéalement situé, spacieux, calme, tout équipé et décoré avec beaucoup de goût. Idéal pour un séjour en couple. Communication très facile avec Lisanne, merci :)"
384909,164220449,2017-06-26,83555411,Сергей,"Отличное расположение, уютная обстановка, доброжелательная хозяйка - впечатления просто великолепные!"
384909,169599816,2017-07-13,1147317,Seth,"Great little studio in a fantastic, quiet and generally charming neighborhood.  Would definitely stay here again :)"
384909,179414567,2017-08-07,60492382,Sophie,"Lisanne's apartment was great: stylish decoration, cozy, and very well situated in the Jordaan area. We absolutely loved the rooftop terrace! The neighborhood is lovely and quiet at night, and you can easily reach the  lively centre of Amsterdam in a few minutes walk. We found this apartment to be the perfect place from which to explore Amsterdam!"
384909,194625240,2017-09-17,5226347,Alexander,"Lisanne's home is a charming, character-filled space in the heart of the trendy Jordaan neighbourhood.  It's incredibly convenient for zipping in and out of the pleasant pockets of Amsterdam that make the city so lovely."
384909,199096594,2017-10-01,72166947,Sébastien,Lovely place in a quiet yet lively area. Great stay !
384909,213265099,2017-11-20,31514264,Alex,"Lisannes apartment was a perfect base from which to explore the city, set in a cool part of the city with a lot of local bars and restaurants. She provided a handy booklet with tips and recommendations for places to eat and drink and local conveniences.

The apartment was very cool, I stayed with 2 friends, there was more than enough space. Check in was flexible, Lisanne accommodated a later check out as we had a late flight back. 

In all it was a great apartment to stay in while in Amsterdam, I couldn't recommend highly enough."
384909,235962384,2018-02-18,63345201,Tom,A great space in a brilliant location. Would thoroughly recommend.
384909,238648566,2018-02-26,4596544,Alex,"Lisanne, was extremely hospitable and accommodated my arrival with ease.  The home was gorgeous with a lovely vibe of spirituality, and the rooftop deck was great for an early morning meditation session.  The stay was comfortable, and the place made me feel at home."
384909,242006243,2018-03-11,176926642,Steven,"Très bon emplacement, Lisanne est très cool. l’appartement est très sympa on se sent comme à la maison..."
384909,249912014,2018-04-03,10607889,Caroline,"Great location and lots of space. Unfortunately it was too cold for us to use the rooftop - perhaps next time! There were some concerning cleanliness issues, but hopefully this could be rectified for future guests."
384909,254282474,2018-04-16,5312766,Guilhem,"Emplacement parfait, Lisanne est très réactive et à l'écoute. Appartement très bien équipé et confortable, mais un peu juste au niveau de la literie pour 3. Hautement recommandé pour un couple!"
384909,256922156,2018-04-24,12484319,Sonali,"Lisanne's apartment is lovely, and perfectly located for a visit to Amsterdam. The neighbourhood is safe and charming, and close to everything! The apartment is as pictured, but definitely is a bit of a climb to get to. When we were staying there, there was construction happening above and around us, but there is also a roofdeck for visitors. Lisanne has a lot of resources for new visitors, and a comfortable home. Our only issue is that we found a mouse in the apartment during our stay, near where one of us was sleeping. Lisanne said this was normal for older houses in Amsterdam. Other than that, we had a good trip, and I would recommend this apartment, especially for the location."
384909,258357814,2018-04-29,139267374,Sarah,"The appartement is very stylish, close to the city center and has an amazing view from the terrace! Lisanne is a very helpful host, she gave us many tips for enjoying Amsterdam and King’s day."
384909,261835009,2018-05-07,90030770,Mélanie,"L'appartement est très beau, très bien équipé, Avec un toit terrasse parfait sous le soleil. Le quartier est super, la rue est calme, et tout est à proximité. J'y retournerais sans hésiter."
384909,266571005,2018-05-20,182125362,Carmela,"L' appartamento è  molto luminoso, con una terrazza magnifica, in una posizione centrale ma non si è rivelato all'altezza delle aspettative:
Il Frigorifero era sporco e maleodorante, colmo di cose già utilizzate e cibi scaduti e con la muffa : insalata , cavolo, etc. . 
La lavastoviglie era colma di cose sporche già al nostro arrivo . I cassetti con le posate era poco pulito e con briciole 
Non c'era un armadio libero o un solo cassetto dove si potesse riporre i nostri vestiti - L'unico armadio presente era già colmo di indumenti
 il terzo letto che doveva essere  -secondo le informazioni dell' annuncio - un divano letto in soggiorno, in realtà era un semplice materasso posizionato per terra in sala, dove non c'erano tende o persiane, pertanto la luce entrava già alle prime ore dell'alba
Nella camera con il letto matrimoniale non c'era luce elettrica con cui si potesse vedere o leggere ma solo due abatjour rosse con una luminosità fioca che non permetteva di vedere durante le ore serali/notturne. 
"
384909,281069639,2018-06-24,10612568,Laurence,"Nice apartment. very well located, nice and quiet area.  Lisanne is great and responsive"
384909,284081306,2018-07-01,25111079,Soumik,Lisanne's place was great! Very cool place (roof and interior are 100)  located centrally in the Jordaan neighborhood. She was accommodating and we had a great stay. Would definitely stay here if I'm visiting the city again. Would recommend!
384909,289317554,2018-07-12,2616600,Vitaliy,"This is a very nice apartment just 12 mins walking from Dam Square. Stylish, quiet and cozy. Roof terrace is great. Recommend!"
384909,317352500,2018-09-02,17321984,Sebastian,"Great place in an absolutely perfect location, a very cozy and nice area of the city. The apartment is very cool with all the stuff you need, and easily fitted three adults. The roof terrace is really awsome! Lisanne was a great host and easy to communicate with, and check-in was also very easy."
384909,324556349,2018-09-17,57847605,Lisa,"Good location; almost everything was walkable, quiet street 
Really nice terrasse view, comfy bed
Good tips from Lisanne for Groceries, restaurants etc 
Everything was good expected that it wasn’t as clean as I expected"
384909,403951443,2019-01-22,222128912,Serea,"it was the best yoga class I've been to, Dolores was amazing, so worth it!"
384909,423410379,2019-03-14,229918101,Ray,"GPS when you reach the general area of the Colosseum goes crazy. I was a little late. Dolores was was pleasant, easy to get a long with. The yoga is taught in a beautiful room. Nice easy flow, with some longer held asana. Nice stretch, and chance to recharge after walking the streets of Rome."
384909,490771829,2019-07-19,6986855,Danja,"I have spent six years using airbnb and this is my first review of this nature. The house manual is lengthy, with some good information however not helpful for some things we were looking for. For instance, Bedroom has a fan, remote wasnt in sight, nor found where the manual states. Our host was quick to respond to any issue we had, thankful for that. She instructed me to look in a couple of top drawers that contained personal belongings, was nowhere to be found. Not typical for Amsterdam to have A/C (which we knew), but that fan would have helped as sleeping with the natural air caused congestion after the first night. Hammock and cushioned chairs are listed in photo on rooftop but not there upon arrival. Comfortable rooftop is key in this listing and it wasnt communicated to us prior to arrival to expect anything different, we could have had time (and half our refund) to search elsewhere if we had known. Little things were a struggle that arent in the manual. Like that top drawer under the oven for the silverware, or if the hot water goes out which switch to flip. The outside building door made me nervous that i was going to get locked out if i went out alone because you have to maneuver it open. One time the neighbor helped us inside after hearing us struggle to open the door. Towels not in the bathroom as well as not a lot of space to unpack anywhere as shelves and drawers are taken up with decorations and/or personal items. We used the laundry and there were things out on the line. We truly felt we were in someone else's space and they were just out of the home for a couple days. It was uncomfortable. Its not easy dragging clothes up and down the steep and narrow steps up to the roof. Neighbors are easily heard, i understand its not the hosts fault however the yelling was hard to ignore from inside and outside. As was the clocktower at night ringing. For the first time in my airbnb experience, I asked for a refund before the night was over on our first night as we had not used any of the amenities and already uncomfortable. The living room light hangs very low so its hard not to hit your head each time you get off the couch. The host said she felt rushed in meeting us which didnt allow her to properly explain things and that she is not a hotel. I made her aware of our long travel day before meeting. Its not my experience to meet the host, especially with such a detailed house manual and self check in. We were thankful for the help up the stairs with our luggage and the apartment is cute, walkable to anne frank house and some nice spots to eat and enjoy.  Our expectation is not that of a hotel, but to be comfortable and have a local home to ourselves without feeling like we are intruding in someones space. We were able to stay elsewhere for our second night as the host allowed a refund when I asked again. Host communicated well and was friendly throughout, this apartment is cute however this listing is priced way too much for the quality received. Overall, I would not recommend this listing."
384909,501157574,2019-08-03,106520751,Siddharth,"Had a great stay with Lisanne. She was a great host who responded quickly and was very accommodating. The apartment was clean, comfortable and in a location that lets you be close to everything while having your own quiet space in a residential area. Having a   private terrace made the stay extra special. Overall had a wonderful time and would definitely stay there again, highly recommend."
384909,550711916,2019-10-19,32586089,Audrey,The location of the apartment is perfect for exploring Amsterdam.  Lisanne was available during our trip to answer any questions and make suggestions.  The rooftop is a great feature to have to relax after a day of exploring.  There are some really great local restaurants close by.
384909,561847383,2019-11-10,30764136,Christian,"Great apartment in a wonderful location on the edge of the Jordaan. Short walk to all sorts of cafes, bars and restaurants, plus all of the delights of the Jordaan and the Prinsengracht. Recommended."
384909,585824098,2020-01-01,43922994,Жанна,"It is the best apartment in Amsterdam!
Very stylish and cozy. Lisanne is careful and cheerful host. 
I would highly recommend this apartment to everyone wanting to spend an awesome holiday in Amsterdam."
387644,1466402,2012-06-12,1993247,Azi,"Melih was great! He picked us up from the nearby traffic junction which was near the tramstop and helped us with our luggage. His apartment is clean and lovely, is very near to Anne Frank house and is in a nice district. It is only a few stops away from town which was great! Overall, a great experience in Amsterdam and in Melih's apartment."
387644,1522706,2012-06-20,937724,Daniel,"Melih's apartment was in great condition and in an awesome location! Many restaurants and coffeeshops nearby, as well as the Anne Frank House- a must see. Thanks for everything! Would definitely recommend."
387644,1593099,2012-06-30,2244695,Ricardo,"The location is great, overall the building and the street are quiet, and Melih is very diligent and punctual, he goes out of his way to make sure you have a pleasant experience at the apartment."
387644,1648129,2012-07-07,2314415,Brittany,"Melihs apartment was really clean and tidy, perfect size for 2. we were greeted by one of his lovely friends who recommended us loads of good places to visit, very helpful seeing as it was our first time! There is a supermarket only a couple of minutes walk away and the canal is just at the end of the road, really really beautiful surroundings. The walk to the main shopping and best bar area is also only about a 20minute walk away (straight along the canal) and Vondelpark only another 5 minutes from there. so it is in a perfect location. I absolutely loved staying in this apartment, it's as great as the pictures show! x  p.s i recommend renting the pedal boats!"
387644,2807952,2012-11-05,3542857,Vera,"Cute, clean apartment with great style! Location is perfect: near restaurants, bars, boutiques and grocery stores in a central spot. Plus within walking distance (20 minutes) to the Central Station and close to various tram lines. Having washer/dryer and wifi were lovely perks."
387644,3322463,2013-01-10,1417518,Meghan,"Melih's flat has a great location in the heart of Jordaan.  I did not meet Melih at check-in but he arranged to have someone meet me and check-in went very smoothly. The flat is very close to the tram and bars and restaurants are walk-able as well.  The flat is very nice, stylish, and comfortable with lots of light from large windows.  I was able to make good use of the office space for work and it has a lovely balcony.  I highly recommend this flat."
387644,3382848,2013-01-21,1775344,Tuija,I really enjoyed staying at Melih´s apartment which is decorated with such a great style and is a perfect place to stay for an individual or a couple. It is located in a quiet but well connected street. It was easy to communicate with Melih prior to my visit to arrange delivery of the keys etc. A red wine bottle awaited me on the table which was lovely. I would love to stay again at his flat.    
387644,3411344,2013-01-25,13700,Petra,"We had a fantastic stay at this clean, quiet and charming place. The location is perfect and the flat has all one can whish for. We had a very easy communication with Melih and very much appreciated the wine and chocolate that awaitet us. We can absolutely reccomend this place for a lovely stay in Amsterdam."
387644,3455351,2013-02-01,4788078,Suzanne,"This was my first visit to Amsterdam and i loved every minute of it. The apartment just made the whole stay even better! Clear and easy instructions and communication with Melih. The apartment was clean, stylish and had everything we needed for our stay. Close to all the major attractions, i purchased a three day tram ticket but walked everywhere! Will be back for sure!! Thank you Melih xxx ( oh and thanks for the wine and chocolates)"
387644,3497052,2013-02-08,4252792,Nina,"The apartment is great! We loved to stay there! We felt at home at the very first moment. 
A friend of Melih welcomed us and gave us the keys, he was very kind and there were no problems at all. I would defenetly recommend this beautiful apt.
Greetings from Vienna"
